--,UAF-SHIP-INI-LOG
KFS-SHP-FEDEXIF,UAF-SHIP-ASM-FEDEX
KFS-SHP-SHIPIF,UAF-SHIP-ASM-FEDEX-LOCAL
KFS-SHP-FEDEXIF,UAF-SHIP-TRF-FEDEX-PUSH
KFS-SHP-SHIPCF,UAF-SHIP-TRF-FEDEX-WAIT
KFS-SHP-SHIPKF,UAF-SHIP-TRF-FEDEX-PULL
KFS-SHP-PRINVK,UAF-SHIP-EXE-PROCSHIP
KFS-SHP-REMITF,UAF-SHIP-DLV-REMITFEDEX
KFS-SHP-REMITE,UAF-SHIP-DLV-REMITLIST
--,UAF-SHIP-FIN-LOG
--,UAF-SHIP-DLV-LOG
--,UAF-PDPRPT-INI-LOG
KFS-SHP-DLYRP1K,UAF-PDPRPT-EXE-DAILYRPT
KFS-SHP-DAILYRE,UAF-PDPRPT-DLV-DAILYRPT
--,UAF-PDPRPT-FIN-LOG
--,UAF-PDPRPT-DLV-LOG
--,UAF-AUTOCLS-INI-LOG
KFS-ACL-CLRCAH1K,UAF-AUTOCLS-EXE-CLEAR
KFS-ACL-CLOSEPOK,UAF-AUTOCLS-EXE-CLOSEPO
KFS-ACL-EMAILE,UAF-AUTOCLS-DLV-CLSPORPT
--,UAF-AUTOCLS-FIN-LOG
--,UAF-AUTOCLS-DLV-LOG
--,UAF-ARCHV-INI-LOG
KFS-EIN-EINVA,UAF-ARCHV-EXE-EINVOICE
KFS-PCD-CARDA,UAF-ARCHV-EXE-PCARDH
KFS-PCD-CARDA,UAF-ARCHV-EXE-PCARDT
KFS-SHP-SHIPA,UAF-ARCHV-EXE-SHIPPING
KFS-BNK-BAIA,UAF-ARCHV-EXE-BANK
KFS-BNK-CKRECNA,UAF-ARCHV-EXE-CHKRECON
KFS-ARP-INVWOA,UAF-ARCHV-EXE-CUSTINV
KFS-PDP-PDPCANA,UAF-ARCHV-EXE-PDP
KFS-LBI-LDA,UAF-ARCHV-EXE-LABORINT
KFS-GLE-ENTRFDA,UAF-ARCHV-EXE-GLENTFD
KFS-GLU-UNITGLA,UAF-ARCHV-EXE-GLCOLLFLT
KFS-GLU-UNITGLA,UAF-ARCHV-EXE-GLCOLLXML
KFS-ACH-BANKA,UAF-ARCHV-EXE-ACHLOADBNK
KFS-ACH-BANKA,UAF-ARCHV-EXE-ACHLOADPAY
KFS-SUP-PAYMTSA,UAF-ARCHV-EXE-PDPPAYMT
KFS-SAI-ODCHKA,UAF-ARCHV-EXE-PREPAID
KFS-WFL-INGXMLA,UAF-ARCHV-EXE-WORKFLOW
--,UAF-ARCHV-FIN-LOG
--,UAF-ARCHV-DLV-LOG
KFS-IND-NBNORMS,UAF-BEGIN-NORMALSTART
KFS-IND-HOLCLOS,UAF-BEGIN-LATESTART
--,UAF-BEGIN-INI-LOG
KFS-RED-BATSTS,UAF-BEGIN-EXE-SETMAINT
--,UAF-BEGIN-FIN-LOG
--,UAF-BEGIN-DLV-LOG
--,UAF-EINV-INI-LOG
KFS-EIN-SCIKF,UAF-EINV-ASM-SCIQ
KFS-EIN-EINVX2K,UAF-EINV-EXE-EINVEXTR
KFS-EIN-EINVE,UAF-EINV-DLV-EINVEXTR
--,UAF-EINV-FIN-LOG
--,UAF-EINV-DLV-LOG
--,UAF-ARCHB-INI-LOG
KFS-ARC-LDBDGK,UAF-ARCHB-EXE-BUILDINGS
KFS-ARC-LDRMSK,UAF-ARCHB-EXE-ROOMS
KFS-ARC-REPSE,UAF-ARCHB-DLV-LOADRPT
--,UAF-ARCHB-FIN-LOG
--,UAF-ARCHB-DLV-LOG
--,UAF-INVREC-INI-LOG
KFS-ARR-BICTFFS,UAF-INVREC-INI-WAITFORBI
KFS-ARR-INVRECK,UAF-INVREC-EXE-INVREC
--,UAF-INVREC-FIN-LOG
--,UAF-INVREC-DLV-LOG
--,UAF-WKEMAIL-INI-LOG
KFS-WML-WEEKLYK,UAF-WKEMAIL-EXE-WEEKLY-EMAIL
--,UAF-WKEMAIL-FIN-LOG
--,UAF-WKEMAIL-DLV-LOG
KFS-RED-PCDHS,UAF-PCARDH-INI-SCRIPT
--,UAF-PCARDH-INI-LOG
KFS-PCD-JPMCCIF,UAF-PCARDH-ASM-PCRDHLD
KFS-PCD-CARDIF,UAF-PCARDH-ASM-PCRDHLD-LOCAL
KFS-PCD-JPMCCIF,UAF-PCARDH-TRF-JPMC-PUSH
KFS-PCD-CARDCF,UAF-PCARDH-TRF-JPMC-WAIT
KFS-PCD-CARDKF,UAF-PCARDH-TRF-JPMC-PULL
KFS-PCD-CRDHLDR,UAF-PCARDH-EXE-LOADHLD
--,UAF-PCARDH-FIN-LOG
--,UAF-PCARDH-DLV-LOG
KFS-RED-PCDOS,UAF-PCARDT-INI-SCRIPT
--,UAF-PCARDT-INI-LOG
KFS-PCD-JPMCTIF,UAF-PCARDT-ASM-PCRDTRX
KFS-PCD-TRANSIF,UAF-PCARDT-ASM-PCRDTRX-LOCAL
KFS-PCD-JPMCTIF,UAF-PCARDT-TRF-JPMC-PUSH
KFS-PCD-TRANSCF,UAF-PCARDT-TRF-JPMC-WAIT
KFS-PCD-TRANSKF,UAF-PCARDT-TRF-JPMC-PULL
KFS-PCD-CRDDOCK,UAF-PCARDT-EXE-CREATEDOCS
KFS-PCD-PCDOAAE,UAF-PCARDT-DLV-AUTORPT
--,UAF-PCARDT-FIN-LOG
--,UAF-PCARDT-DLV-LOG
--,UAF-PURGE-INI-LOG
KFS-GLM-PRJREPK,UAF-PURGE-EXE-PRGREPORTS
Mon-Fri,UAF-PURGE-EXE-PRGRESULTS
KFS-GLM-PURGES,UAF-PURGE-EXE-PRGARCHIVE
KFS-GLM-PURGE2S,UAF-PURGE-EXE-PRGEINVOICE
KFS-GLM-CLENUPS,UAF-PURGE-EXE-PRGBATCH
--,UAF-PURGE-FIN-LOG
--,UAF-PURGE-DLV-LOG
KFS-RED-DOCWRES,UAF-DOCUWR-INI-SCRIPT
--,UAF-DOCUWR-INI-LOG
KFS-GLM-DOCWRES,UAF-DOCUWR-EXE-ARCHIVE
--,UAF-DOCUWR-FIN-LOG
--,UAF-DOCUWR-DLV-LOG
--,UAF-SHIP-INI-LOG
KFS-SHP-FEDEXIF,UAF-SHIP-ASM-FEDEX
KFS-SHP-SHIPIF,UAF-SHIP-ASM-FEDEX-LOCAL
KFS-SHP-FEDEXIF,UAF-SHIP-TRF-FEDEX-PUSH
KFS-SHP-SHIPCF,UAF-SHIP-TRF-FEDEX-WAIT
KFS-SHP-SHIPKF,UAF-SHIP-TRF-FEDEX-PULL
KFS-SHP-PRINVK,UAF-SHIP-EXE-PROCSHIP
KFS-SHP-REMITF,UAF-SHIP-DLV-REMITFEDEX
KFS-SHP-REMITE,UAF-SHIP-DLV-REMITLIST
--,UAF-SHIP-FIN-LOG
--,UAF-SHIP-DLV-LOG
--,UAF-PDPRPT-INI-LOG
KFS-SHP-DLYRP1K,UAF-PDPRPT-EXE-DAILYRPT
KFS-SHP-DAILYRE,UAF-PDPRPT-DLV-DAILYRPT
--,UAF-PDPRPT-FIN-LOG
--,UAF-PDPRPT-DLV-LOG
--,UAF-AUTOCLS-INI-LOG
KFS-ACL-CLRCAH1K,UAF-AUTOCLS-EXE-CLEAR
KFS-ACL-CLOSEPOK,UAF-AUTOCLS-EXE-CLOSEPO
KFS-ACL-EMAILE,UAF-AUTOCLS-DLV-CLSPORPT
--,UAF-AUTOCLS-FIN-LOG
--,UAF-AUTOCLS-DLV-LOG
--,UAF-ARCHV-INI-LOG
KFS-EIN-EINVA,UAF-ARCHV-EXE-EINVOICE
KFS-PCD-CARDA,UAF-ARCHV-EXE-PCARDH
KFS-PCD-CARDA,UAF-ARCHV-EXE-PCARDT
KFS-SHP-SHIPA,UAF-ARCHV-EXE-SHIPPING
KFS-BNK-BAIA,UAF-ARCHV-EXE-BANK
KFS-BNK-CKRECNA,UAF-ARCHV-EXE-CHKRECON
KFS-ARP-INVWOA,UAF-ARCHV-EXE-CUSTINV
KFS-PDP-PDPCANA,UAF-ARCHV-EXE-PDP
KFS-LBI-LDA,UAF-ARCHV-EXE-LABORINT
KFS-GLE-ENTRFDA,UAF-ARCHV-EXE-GLENTFD
KFS-GLU-UNITGLA,UAF-ARCHV-EXE-GLCOLLFLT
KFS-GLU-UNITGLA,UAF-ARCHV-EXE-GLCOLLXML
KFS-ACH-BANKA,UAF-ARCHV-EXE-ACHLOADBNK
KFS-ACH-BANKA,UAF-ARCHV-EXE-ACHLOADPAY
KFS-SUP-PAYMTSA,UAF-ARCHV-EXE-PDPPAYMT
KFS-SAI-ODCHKA,UAF-ARCHV-EXE-PREPAID
KFS-WFL-INGXMLA,UAF-ARCHV-EXE-WORKFLOW
--,UAF-ARCHV-FIN-LOG
--,UAF-ARCHV-DLV-LOG
--,UAF-END-INI-LOG
KFS-RED-BATENDS,UAF-END-EXE-UNSETMAINT
--,UAF-END-FIN-LOG
--,UAF-END-DLV-LOG
KFS-IND-NBISGDS,UAF-END-SUMMARIZE
--,UAF-BANK-INI-LOG
KFS-BNK-WFIF,UAF-BANK-ASM-BAI
KFS-BNK-BAIIF,UAF-BANK-ASM-BAI-LOCAL
KFS-BNK-WFIF,UAF-BANK-TRF-WF-PUSH
KFS-BNK-BAICF,UAF-BANK-TRF-WF-WAIT
KFS-BNK-BAIKF,UAF-BANK-TRF-WF-PULL
KFS-BNK-DOCCREK,UAF-BANK-EXE-DOCCREATE
KFS-BNK-EMAILE,UAF-BANK-DLV-DOCRPT
KFS-BNK-CKRECNK,UAF-BANK-EXE-CHKRECON
KFS-BNK-CKRECNE,UAF-BANK-DLV-RECONRPT
--,UAF-BANK-FIN-LOG
--,UAF-BANK-DLV-LOG
KFS-RED-BTTMLNS,UAF-FORMAT-INI-SCRIPT
--,UAF-FORMAT-INI-LOG
KFS-FMT-CHKXCF,UAF-FORMAT-ASM-CHKWAIT
KFS-FMT-EMPTYA,UAF-FORMAT-ASM-CHKEMPTY
KFS-FMT-ACHPAYK,UAF-FORMAT-EXE-ACHEXT
KFS-FMT-ACHADVE,UAF-FORMAT-EXE-ACHADVICE
KFS-FMT-CANPAY,UAF-FORMAT-EXE-CANPAY
KFS-FMT-BLINEFF,UAF-FORMAT-DLV-CHKBL
KFS-FMT-CHKNMSF,UAF-FORMAT-DLV-CHKSA
KFS-FMT-STUINTE,UAF-FORMAT-DLV-CHKSARPT
KFS-FMT-CKRECNK,UAF-FORMAT-EXE-CHKRECON
KFS-FMT-CKRECNE,UAF-FORMAT-DLV-RECONRPT
KFS-FMT-ACHIF,UAF-FORMAT-TRF-ACH-PUSH
KFS-FMT-ACHCF,UAF-FORMAT-TRF-ACH-WAIT
KFS-FMT-ACHBF,UAF-FORMAT-TRF-ACH-PULL
KFS-FMT-ACHBF,UAF-FORMAT-DLV-ACHWF
KFS-FMT-POSPYCF,UAF-FORMAT-DLV-POSPAY
--,UAF-FORMAT-FIN-LOG
--,UAF-FORMAT-DLV-LOG
--,UAF-CUSTINV-INI-LOG
KFS-ARP-CLRCAH1K,UAF-CUSTINV-EXE-CLEAR
KFS-ARP-CSTINVK,UAF-CUSTINV-EXE-CUSTINV
KFS-ARP-INVWOE,UAF-CUSTINV-DLV-CUSTINVRPT
KFS-ARP-RCPYRQK,UAF-CUSTINV-EXE-RCVPREQ
KFS-ARP-ALIRCVK,UAF-CUSTINV-EXE-APLIRCV
KFS-ARP-CNCHKXK,UAF-CUSTINV-EXE-CANCHK
KFS-ARP-CANPAYK,UAF-CUSTINV-EXE-CANPAY
KFS-ARP-APAYRQK,UAF-CUSTINV-EXE-AUTOPREQ
KFS-ARP-PREQE,UAF-CUSTINV-DLV-PREQRPT
--,UAF-CUSTINV-FIN-LOG
--,UAF-CUSTINV-DLV-LOG
--,UAF-PDP-INI-LOG
KFS-PDP-PRPPDXK,UAF-PDP-EXE-PURPDPEXT
KFS-PDP-DVPDPXK,UAF-PDP-EXE-DISPDPEXT
KFS-PDP-NTLDPYK,UAF-PDP-EXE-NLOADPAY
KFS-PDP-DLYRP1K,UAF-PDP-EXE-DAILYRPT
KFS-PDP-DAILYRE,UAF-PDP-DLV-DAILYRPT
KFS-PDP-GLTRANK,UAF-PDP-EXE-CRGLTRN
KFS-PDP-GLTRNXK,UAF-PDP-EXE-EXTGLTRN
KFS-PDP-LEDGERE,UAF-PDP-DLV-PDPLEDRPT
KFS-PDP-CLRPNDK,UAF-PDP-EXE-CLRPNDTRN
--,UAF-PDP-FIN-LOG
--,UAF-PDP-DLV-LOG
--,UAF-LABORINT-INI-LOG
KFS-LBI-ENCMBKF,UAF-LABORINT-ASM-HCMENC
KFS-LBI-LLDGRKF,UAF-LABORINT-ASM-HCMSAL
KFS-LBI-BDSALKF,UAF-LABORINT-ASM-BUDGET
KFS-LBI-ENCADJK,UAF-LABORINT-EXE-ENCADJ
KFS-LBI-LD2E,UAF-LABORINT-DLV-ENCADJRPT
KFS-LBI-LCPEREK,UAF-LABORINT-ASM-LLCPFILES
KFS-LBI-CALEREK,UAF-LABORINT-EXE-CALCERE
KFS-LBI-LDE,UAF-LABORINT-DLV-CALCERERPT
--,UAF-LABORINT-FIN-LOG
--,UAF-LABORINT-DLV-LOG
--,UAF-LABORMNT-INI-LOG
KFS-LBM-LLCPE,UAF-LABORMNT-DLV-LLCPRPT
KFS-LBM-NITOUTK,UAF-LABORMNT-EXE-NITEOUT
KFS-LBM-SCRUBRK,UAF-LABORMNT-EXE-LABSCRB
KFS-LBM-POSTERK,UAF-LABORMNT-EXE-LABPSTR
KFS-LBM-BALNCGK,UAF-LABORMNT-EXE-LABBALG
KFS-LBM-LABREPE,UAF-LABORMNT-DLV-LABPRRPT
KFS-LBM-ERESWPK,UAF-LABORMNT-EXE-ERESWEEP
KFS-LBM-SCRBR2K,UAF-LABORMNT-EXE-LABSCRB2
KFS-LBM-POSTR2K,UAF-LABORMNT-EXE-LABPSTR2
KFS-LBM-BALNC2K,UAF-LABORMNT-EXE-LABBALG2
KFS-LBM-FEEDK,UAF-LABORMNT-EXE-LABFEED
KFS-LBM-CLRPNDK,UAF-LABORMNT-EXE-CLEARLAB
KFS-LBM-RPOST1E,UAF-LABORMNT-DLV-LABRPTS
KFS-LBM-RPOST2E,UAF-LABORMNT-DLV-ERESWRPTS
--,UAF-LABORMNT-FIN-LOG
--,UAF-LABORMNT-DLV-LOG
--,UAF-GLENTFD-INI-LOG
KFS-GLE-PAYRLKF,UAF-GLENTFD-ASM-HCMPAY
KFS-GLE-BUDGTKF,UAF-GLENTFD-ASM-HCMBUD
KFS-GLE-SAGLKF,UAF-GLENTFD-ASM-SAGL
KFS-GLE-ENTRFDK,UAF-GLENTFD-EXE-GLENTFD
KFS-GLE-ENTRFDE,UAF-GLENTFD-DLV-GLENTRPT
KFS-GLE-BYPASS,UAF-GLENTFD-EXE-BYPASS
--,UAF-GLENTFD-DLV-LOG
--,UAF-GLCOLL-INI-LOG
KFS-GLU-CTKF,UAF-GLCOLL-ASM-TECHSVC
KFS-GLU-TLKF,UAF-GLCOLL-ASM-TELCOM
KFS-GLU-BIKF,UAF-GLCOLL-ASM-BIOMED
KFS-GLU-ARKF,UAF-GLCOLL-ASM-AZLAB
KFS-GLU-URKF,UAF-GLCOLL-ASM-URIC
KFS-GLU-PTKF,UAF-GLCOLL-ASM-PARKTRN
KFS-GLU-MPKF,UAF-GLCOLL-ASM-MTRPOOL
KFS-GLU-PDKF,UAF-GLCOLL-ASM-PLANDC
KFS-GLU-FMKF,UAF-GLCOLL-ASM-FACMGT
KFS-GLU-COLECTK,UAF-GLCOLL-EXE-GLCOLL
KFS-GLU-COLECTE,UAF-GLCOLL-DLV-GLCOLLRPT
KFS-GLE-BYPAS1S,UAF-GLCOLL-EXE-BYPASS
--,UAF-GLCOLL-FIN-LOG
--,UAF-GLCOLL-DLV-LOG
--,UAF-GLNITEOUT-INI-LOG
KFS-GLM-GLCPE,UAF-GLNITEOUT-DLV-GLCPRPT
KFS-GLM-NITOUTK,UAF-GLNITEOUT-EXE-NITEOUT
KFS-GLM-SUFFNDK,UAF-GLNITEOUT-EXE-SUFFFUND
--,UAF-GLNITEOUT-FIN-LOG
--,UAF-GLNITEOUT-DLV-LOG
--,UAF-GLMAINT-INI-LOG
KFS-GLM-SCRUBRK,UAF-GLMAINT-EXE-GLSCRB
KFS-GLM-POSTERKK,UAF-GLMAINT-EXE-GLPSTR
KFS-GLM-PSTRBLK,UAF-GLMAINT-EXE-GLBALG
KFS-GLM-CLRPDGK,UAF-GLMAINT-EXE-CLEARPND
KFS-GLM-GLREPE,UAF-GLMAINT-DLV-GLRPTS
--,UAF-GLMAINT-FIN-LOG
--,UAF-GLMAINT-DLV-LOG
--,UAF-GLCAPITAL-INI-LOG
KFS-GLM-CABMISK,UAF-GLCAPITAL-EXE-CABEXT
KFS-GLM-CABRPE,UAF-GLCAPITAL-DLV-CABMISRPT
KFS-GLM-CABRP2E,UAF-GLCAPITAL-DLV-CABRPT
--,UAF-GLCAPITAL-FIN-LOG
--,UAF-GLCAPITAL-DLV-LOG
--,UAF-INDCOST-INI-LOG
KFS-ICR-ENCFEEDK,UAF-INDCOST-EXE-INDCOST
KFS-ICR-SCRUBRK,UAF-INDCOST-EXE-GLSCRB
KFS-ICR-POSTERKK,UAF-INDCOST-EXE-GLPSTR
KFS-ICR-PSTRBLK,UAF-INDCOST-EXE-GLBALG
KFS-ICR-GLREPE,UAF-INDCOST-DLV-GLRPTS
--,UAF-INDCOST-FIN-LOG
--,UAF-INDCOST-DLV-LOG
--,UAF-ACHLOAD-INI-LOG
KFS-ACH-HBANKKF,UAF-ACHLOAD-ASM-HCMBANK
KFS-ACH-HPAYKF,UAF-ACHLOAD-ASM-HCMPAYEE
KFS-ACH-SBANKKF,UAF-ACHLOAD-ASM-SABANK
KFS-ACH-SPAYKF,UAF-ACHLOAD-ASM-SAPAYEE
KFS-ACH-BNKDTAK,UAF-ACHLOAD-EXE-LOADBANK
KFS-ACH-LODPAYK,UAF-ACHLOAD-EXE-LOADPAYEE
KFS-ACH-BNKDTAE,UAF-ACHLOAD-DLV-ACHRPTS
--,UAF-ACHLOAD-FIN-LOG
--,UAF-ACHLOAD-DLV-LOG
--,UAF-PDPPAYMT-INI-LOG
KFS-SUP-SAPDBKF,UAF-PDPPAYMT-ASM-SADISB
KFS-SUP-SUKF,UAF-PDPPAYMT-ASM-STUNION
KFS-SUP-FMKF,UAF-PDPPAYMT-ASM-FACMGT
KFS-SUP-BKKF,UAF-PDPPAYMT-ASM-BOOKSTR
KFS-SUP-PAYMTSK,UAF-PDPPAYMT-EXE-PDPPAYMT
--,UAF-PDPPAYMT-FIN-LOG
--,UAF-PDPPAYMT-DLV-LOG
--,UAF-PREPAID-INI-LOG
KFS-SAI-ODCHKKF,UAF-PREPAID-ASM-SAHAND
KFS-SAI-HOCHKKF,UAF-PREPAID-ASM-HCMOFF
KFS-SAI-ZEROBTA,UAF-PREPAID-ASM-CHKEMPTY
KFS-SAI-PPDCHKK,UAF-PREPAID-EXE-PREPAID
KFS-SAI-HOCHKE,UAF-PREPAID-DLV-HCMOFFRPT
KFS-SAI-PPDCHKE,UAF-PREPAID-DLV-PREPDRPT
--,UAF-PREPAID-FIN-LOG
--,UAF-PREPAID-DLV-LOG
KFS-TXE-331E,UAF-TAXEXTR-DLV-PARME
--,UAF-TAXEXTR-INI-LOG
KFS-TXE-CLRCA1K,UAF-TAXEXTR-EXE-CLEAR
KFS-TXE-PAYEEXK,UAF-TAXEXTR-EXE-TAXEXTR
--,UAF-TAXEXTR-FIN-LOG
--,UAF-TAXEXTR-DLV-LOG
KFS-GLP-CONFE,UAF-GLPRJE-DLV-PARME
--,UAF-GLPRJE-INI-LOG
KFS-GLP-MPRJE,UAF-GLPRJE-EXE-PRJE
KFS-GLP-PSTRE,UAF-GLPRJE-DLV-PRJERPTS
KFS-GLP-SCRUBRK,UAF-GLPRJE-EXE-GLSCRB
KFS-GLP-POSTERK,UAF-GLPRJE-EXE-GLPSTR
KFS-GLP-PSTRBLK,UAF-GLPRJE-EXE-GLBALG
KFS-GLP-MONREPE,UAF-GLPRJE-DLV-GLRPTS
--,UAF-GLPRJE-FIN-LOG
--,UAF-GLPRJE-DLV-LOG
--,UAF-CFDAUPD-INI-LOG
KFS-CFD-CFDAK,UAF-CFDAUPD-EXE-CFDAUPD
KFS-CFD-CFDAE,UAF-CFDAUPD-DLV-CFDANOT
--,UAF-CFDAUPD-FIN-LOG
--,UAF-CFDAUPD-DLV-LOG
KFS-EFC-EMAILE,UAF-EFFCEREXT-DLV-PARME
--,UAF-EFFCEREXT-INI-LOG
KFS-EFC-CLRCAH1K,UAF-EFFCEREXT-EXE-CLEAR
KFS-EFC-EFFCRTK,UAF-EFFCEREXT-EXE-EFFCEREXT
KFS-EFC-EFFCRTE,UAF-EFFCEREXT-DLV-EFFCERRPT
--,UAF-EFFCEREXT-FIN-LOG
--,UAF-EFFCEREXT-DLV-LOG
--,UAF-EFFCERCRE-INI-LOG
KFS-EFC-CLRC21K,UAF-EFFCERCRE-EXE-CLEAR
KFS-EFC-CREATEK,UAF-EFFCERCRE-EXE-EFFCERCRE
--,UAF-EFFCERCRE-FIN-LOG
--,UAF-EFFCERCRE-DLV-LOG
--,UAF-EMCHECKS-INI-LOG
KFS-EMC-HBANKKF,UAF-EMCHECKS-ASM-HCMBANK
KFS-EMC-HPAYKF,UAF-EMCHECKS-ASM-HCMPAYEE
KFS-EMC-SBANKKF,UAF-EMCHECKS-ASM-SABANK
KFS-EMC-SPAYKF,UAF-EMCHECKS-ASM-SAPAYEE
KFS-EMC-BNKDTAK,UAF-EMCHECKS-EXE-LOADBANK
KFS-EMC-LODPAYK,UAF-EMCHECKS-EXE-LOADPAYEE
KFS-EMC-BNKDTAE,UAF-EMCHECKS-DLV-ACHRPTS
KFS-EMC-RCPYRQK,UAF-EMCHECKS-EXE-RCVPREQ
KFS-EMC-ALIRCVK,UAF-EMCHECKS-EXE-APLIRCV
KFS-EMC-DVPDPXK,UAF-EMCHECKS-EXE-DISPDPEXT
KFS-EMC-PRPPDXK,UAF-EMCHECKS-EXE-PURPDPEXT
KFS-EMC-NTLDPYK,UAF-EMCHECKS-EXE-NLOADPAY
KFS-EMC-DLYRP3K,UAF-EMCHECKS-EXE-DAILYRPT
KFS-EMC-DLYREPE,UAF-EMCHECKS-DLV-DAILYRPT
KFS-EMC-XCTCKSK,UAF-EMCHECKS-EXE-EXTCHECKS
--,UAF-EMCHECKS-FIN-LOG
--,UAF-EMCHECKS-DLV-LOG
KFS-GPG-PARME,UAF-GLMANPRG-DLV-PARME
--,UAF-GLMANPRG-INI-LOG
KFS-GPG-CLRCA1K,UAF-GLMANPRG-EXE-CLEAR
KFS-GPG-PURGEK,UAF-GLMANPRG-EXE-GLMANPRG
--,UAF-GLMANPRG-FIN-LOG
--,UAF-GLMANPRG-DLV-LOG
KFS-LPG-PARME,UAF-LABORPRG-DLV-PARME
--,UAF-LABORPRG-INI-LOG
KFS-LPG-CLRCA1K,UAF-LABORPRG-EXE-CLEAR
KFS-LPG-PURGEK,UAF-LABORPRG-EXE-LABORPRG
--,UAF-LABORPRG-FIN-LOG
--,UAF-LABORPRG-DLV-LOG
--,UAF-CLRCACHE-INI-LOG
KFS-MP13-CLRCAHK,UAF-CLRCACHE-EXE-CLEAR
--,UAF-CLRCACHE-FIN-LOG
--,UAF-CLRCACHE-DLV-LOG
--,UAF-WORKFLOW-INI-LOG
KFS-WFL-XMLSEND,UAF-WORKFLOW-ASM-WKFLOW
KFS-WFL-CLRCA1K,UAF-WORKFLOW-EXE-CLEAR
KFS-WFL-INGXML,UAF-WORKFLOW-EXE-WKFLOW
--,UAF-WORKFLOW-FIN-LOG
--,UAF-WORKFLOW-DLV-LOG
